id,shortDescription,description,categories,gender,imageUrl,brandName,seasonCode,materials,colors,path,x_overlap,y_overlap,category,encoded_category,x,y
20702832,Delon zip-up parka coat,"Delon zip-up parka coat from HERNO featuring battleship grey, black, drawstring hood, front two-way zip fastening, long sleeves, two side zip-fastening pockets, gold-tone hardware and rear curved hem.","Women, Clothing, Coats, Parkas",Woman,https://cdn-images.farfetch-contents.com/20/70/28/32/20702832_50685884_54.jpg,Herno,AW23,"Polyester, Polyester","Grey, 8600 FANGO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20702832.jpg,12.162896,5.028745,Coats,0,86.83526811999998,34.82952021
21026589,notched-lapel belted trench coat ,"notched-lapel belted trench coat from HARRIS WHARF LONDON featuring rose pink, virgin wool, wide notch lapels, belted waist, long sleeves, two front welt pockets, straight hem and mid-length. We've partnered with Good On You — an independent agency that rates how brands perform in relation to their impact on the planet, people and animals, with a multi-criteria rating simplified to a five points scale. In order to be awarded our conscious label, larger brands need to score a minimum of four out of five ('Good'), while smaller brands must score at least three out of five ('It's A Start'). This item comes from a brand rated three out of five ('It's A Start') by Good on You. Please note, this is a brand-level rating and does not guarantee that this product is made with conscious materials.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/21/02/65/89/21026589_51146555_54.jpg,Harris Wharf London,AW23,Virgin Wool,"Pink, 517 ROSEWOOD",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/21026589.jpg,13.350026,2.5009487,Coats,0,93.83526812,18.82952021
18945217,Oversized belted trench coat,"Oversized belted trench coat from BALENCIAGA featuring beige, wool-cotton blend, classic collar, epaulettes, double-breasted button fastening, long sleeves, belted waist and ankle-length. Conscious: We've partnered with Good On You – an ethical agency that rates how sustainably brands perform. This item comes from a brand that performs well in relation to their impact on the planet..","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/18/94/52/17/18945217_42710113_54.jpg,Balenciaga,AW23,"Cotton, Wool","Neutrals, 9501 - BEIGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18945217.jpg,14.106095,3.0565224,Coats,0,100.83526812,24.82952021
19989550,double-breasted padded coat,"double-breasted padded coat from WOOLRICH featuring black, duck down, notched lapels, high neck, padded design, front button fastening, long sleeves, two side patch pockets and straight hem.","Women, Clothing, Jackets, Coats, Blazers, Double Breasted & Peacoats",Woman,https://cdn-images.farfetch-contents.com/19/98/95/50/19989550_51319150_54.jpg,Woolrich,AW23,"Wool, Synthetic->Acrylic, Polyamide, Polyester, Viscose, Furs & Skins->Duck Down, Furs & Skins->Feather","Blue, 3989 MELTON BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19989550.jpg,12.193,1.4941791,Coats,0,86.83526811999998,11.82952021
19618701,puff-shoulder double-breasted coat,"puff-shoulder double-breasted coat from ALESSANDRA RICH featuring black/white, wool blend, notched lapels, double-breasted button fastening, long sleeves, two side flap pockets, central rear vent, mid-calf length and puff shoulders.","Women, Clothing, Coats, Double Breasted & Peacoats",Woman,https://cdn-images.farfetch-contents.com/19/61/87/01/19618701_50279533_54.jpg,Alessandra Rich,AW23,"Synthetic->Acrylic, Wool, Polyamide, Viscose, Polyamide","Black, White, 900 - BLACK-WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19618701.jpg,12.738281,1.7944584,Coats,0,86.83526811999998,15.82952021
21014044,hooded padded coat,"hooded padded coat from Y-3 featuring black, goose down, padded design, front zip fastening, front zip fastening pockets, classic hood, long sleeves and straight hem. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/21/01/40/44/21014044_51105222_54.jpg,Y-3,AW23,"Furs & Skins->Goose Down, Polyamide, Recycled Polyamide ","Black, BLACK NOIR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/21014044.jpg,13.29155,5.7624145,Coats,0,93.83526812,38.82952021
18811482,reversible check wool coat,"reversible check wool coat from BURBERRY featuring beige, wool, Vintage Check-pattern lining, notched lapels, two side patch pockets, long sleeves, straight hem and belted waist.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/18/81/14/82/18811482_40882704_54.jpg,Burberry,AW23,Wool,"Neutrals, ARCHIVE BEIGE CHK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18811482.jpg,14.470729,2.4596038,Coats,0,101.83526812,19.82952021
20889352,logo-patch belted trench coat,"logo-patch belted trench coat from ERMANNO FIRENZE featuring black, wool blend, logo patch to the rear, notched lapels, belted waist, long sleeves, knee-length and straight hem.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/20/88/93/52/20889352_50850915_54.jpg,ERMANNO FIRENZE ,AW23,"Polyester, Polyester, Wool","Black, MF099 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20889352.jpg,13.529548,1.7196465,Coats,0,97.83526812,13.82952021
19284653,belted trench coat,"belted trench coat from Maje featuring black, belted waist, crinkled finish, matte finish, long sleeves, mid-length, notched lapels and two side welt pockets.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/19/28/46/53/19284653_42391492_54.jpg,Maje,AW23,Other->Fabric,"Black, Black",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19284653.jpg,12.796848,4.0362616,Coats,0,89.83526811999998,27.82952021
20645840,quilted hooded coat,"quilted hooded coat from HERNO featuring black, goose down, quilted, classic hood, funnel neck, concealed front zip fastening, long sleeves, two front welt pockets and straight hem.","Women, Clothing, Coats, Oversized Coats",Woman,https://cdn-images.farfetch-contents.com/20/64/58/40/20645840_50652353_54.jpg,Herno,AW23,"Furs & Skins->Goose Down, Polyester, Polyamide, Furs & Skins->Feather","Black, 9300 NERO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20645840.jpg,13.399146,5.8120356,Coats,0,95.83526812,39.82952021
18936541,The Long Kensington Heritage trench coat,"The Long Kensington Heritage trench coat from BURBERRY featuring black, cotton, classic collar, epaulettes, double-breasted button fastening, long sleeves, belted waist and belted cuffs.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/18/93/65/41/18936541_41253562_54.jpg,Burberry,AW23,"Cotton, Cotton","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18936541.jpg,14.160768,1.9396971,Coats,0,100.83526812,17.82952021
18759129,raw-edge single-breasted wool coat,"raw-edge single-breasted wool coat from THOM BROWNE featuring navy blue, wool, raw-cut hem, notched lapels, chest welt pocket, long sleeves, buttoned cuffs, front button fastening, two front flap pockets, English rear vents and straight hem.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/18/75/91/29/18759129_41252477_54.jpg,Thom Browne,AW23,"Cupro, Wool","Blue, 415 NAVY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18759129.jpg,13.0337925,1.5021781,Coats,0,92.83526812,12.82952021
19349640,double-breasted chevron shearling coat,"double-breasted chevron shearling coat from PRADA featuring black/green, light pink, virgin wool blend, goat hair, chevron stitching, shearling trim, notched collar, double-breasted button fastening, two front flap pockets, long sleeves, central rear vent and straight hem.","Women, Clothing, Coats, Double Breasted & Peacoats",Woman,https://cdn-images.farfetch-contents.com/19/34/96/40/19349640_43202215_54.jpg,Prada,AW22,"Virgin Wool, Polyamide, Mohair, Furs & Skins->Goat Fur","Black, neutral, F0X0Q Black/Pale Yellow",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19349640.jpg,12.517796,2.1353145,Coats,0,85.83526811999998,17.82952021
18872743,Zoie snakeskin-effect coat,"Zoie snakeskin-effect coat from STAND STUDIO featuring yellow, brown, snakeskin effect, peak lapels, front button fastening, two side flap pockets, long sleeves, central rear vent, straight hem and mid-calf length.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/18/87/27/43/18872743_44435679_54.jpg,STAND STUDIO,SS23,"Cotton, Nylon, Polyester, Polyurethane, Spandex/Elastane, Viscose","Yellow, Brown, 49911 DARK HONEY SNAKE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18872743.jpg,4.8295116,6.4562235,Coats,0,36.83526812,45.82952021
18914281,logo-patch padded coat ,"logo-patch padded coat from MONCLER featuring black, feather down, padded design, logo patch at the sleeve, detachable hood, front zip fastening, long sleeves and two side zip-fastening pockets.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/18/91/42/81/18914281_41131015_54.jpg,Moncler,AW23,"Feather Down, Polyamide, Polyamide","Black, 999 BLACK ",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18914281.jpg,13.301441,5.9104314,Coats,0,94.83526812,40.82952021
21089664,single-breasted wool-blend coat,"single-breasted wool-blend coat from PS Paul Smith featuring black, wool blend, cotton, notched lapels, front button fastening, long sleeves, buttoned cuffs, two front flap pockets, straight hem and above-knee length.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/21/08/96/64/21089664_51132638_54.jpg,PS Paul Smith,AW23,"Wool, Polyamide, Viscose, Cashmere, Cotton","Black, 79 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/21089664.jpg,12.972461,1.3627946,Coats,0,92.83526812,10.82952021
18495945,crystal-embellished long coat,"crystal-embellished long coat from PHILIPP PLEIN featuring metallic effect, black, crystal embellishment, double-breasted button fastening, notched collar, contrast stitching and long sleeves.","Women, Clothing, Coats, Double Breasted & Peacoats",Woman,https://cdn-images.farfetch-contents.com/18/49/59/45/18495945_40705951_54.jpg,Philipp Plein,AW23,"glass, Polyester, Polyester, Spandex/Elastane, Viscose","Black, '02 black'",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18495945.jpg,12.560739,2.046221,Coats,0,85.83526811999998,16.82952021
17215809,gabardine trench coat,"Black cotton gabardine trench coat from BURBERRY featuring Vintage Check-pattern lining, notched collar, belted waist, storm flap, epaulettes, central rear vent and long sleeves.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/17/21/58/09/17215809_35018092_54.jpg,Burberry,AW23,"Cotton, Cotton, Cupro","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/17215809.jpg,14.467485,2.303491,Coats,0,102.83526812,17.82952021
19975098,leopard-jacquard long coat,"leopard-jacquard long coat from GANNI featuring chocolate brown, black, recycled wool, recycled polyester, patterned jacquard, notched lapels, shoulder pads, long sleeves, buttoned cuffs, front button fastening, chest welt pocket, two side welt pockets, straight hem and mid-length. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/19/97/50/98/19975098_51407937_54.jpg,GANNI,AW23,"Wool or fine animal hair->Recycled Wool, Recycled Polyester","Black, Brown, 099 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/19975098.jpg,12.762344,1.8219557,Coats,0,87.83526811999998,15.82952021
21283518,herringbone-pattern single-breasted coat,"herringbone-pattern single-breasted coat from HERNO featuring black/white, herringbone pattern, recycled wool blend, spread collar, front button fastening, two front flap pockets, long sleeves, rear slit and straight hem. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Coats, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/21/28/35/18/21283518_51209656_54.jpg,Herno,AW23,"Wool or fine animal hair->Recycled Wool, Synthetic->Acrylic, Polyester, Polyamide, Synthetic->Acetate, Wool or fine animal hair->Alpaca Wool, Polyester","Black, White, 9300 NERO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/21283518.jpg,12.685086,1.8753424,Coats,0,87.83526811999998,16.82952021
18370349,long puffer coat,"long puffer coat from BALENCIAGA featuring black, padded design, high neck, front zip fastening, long sleeves, two side zip-fastening pockets and long length.","Women, Clothing, Coats, Oversized Coats",Woman,https://cdn-images.farfetch-contents.com/18/37/03/49/18370349_40350623_54.jpg,Balenciaga,AW23,"Polyester, Viscose","Black, 1000 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18370349.jpg,13.472891,5.9782662,Coats,0,95.83526812,43.82952021
18171564,KINTORE trench coat,"Khaki cotton KINTORE trench coat from MACKINTOSH featuring belted waist, notched lapels, long sleeves, two side slit pockets and mid-length.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/18/17/15/64/18171564_39391312_54.jpg,Mackintosh,AW23,Cotton,"Green, KHAKI",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/18171564.jpg,13.865379,3.1384165,Coats,0,95.83526812,24.82952021
20152731,drawstring-waist puffer jacket ,"drawstring-waist puffer jacket from ACNE STUDIOS featuring black, duck feather, padded design, logo print at the chest, funnel neck, classic hood, front zip fastening, drawstring waist, long sleeves and two side slit pockets.","Women, Clothing, Coats, Jackets, Parkas, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/20/15/27/31/20152731_51297268_54.jpg,Acne Studios,AW23,"Nylon, Furs & Skins->Duck Feathers, Nylon","Black, 900-BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20152731.jpg,13.175291,5.884059,Coats,0,92.83526812,40.82952021
20938919,asymmetric trench coat,"asymmetric trench coat from A.W.A.K.E. Mode featuring light green, layered details, classic collar, front button fastening, belted waist, long sleeves, storm flap and asymmetric hem.","Women, Clothing, Coats, Trench Coats & Raincoats",Woman,https://cdn-images.farfetch-contents.com/20/93/89/19/20938919_51067695_54.jpg,A.W.A.K.E. Mode,AW23,"Polyamide, Cotton","Green, Khaki",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/coats_images/20938919.jpg,13.669659,2.9933686,Coats,0,93.83526812,22.82952021
